customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
4487-ZYJZK,Female,0.0,Yes,Yes,41.469600806781045,No,No phone service,No,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,18.165688919080292,4016.3,No
2959-FENLU,Male,0.0,Yes,No,9.226916685285342,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,93.11343926983868,2595.85,Yes
0708-LGSMF,Male,0.0,No,No,13.228692274283128,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),62.34493390849622,2088.8,Yes
9253-QXKBE,Female,1.0700631779783,Yes,Yes,27.759042423773387,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,99.00096172235747,70.05,Yes
7634-HLQJR,Female,0.0,Yes,No,48.485417152038785,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,19.87411666598308,2398.4,Yes
0487-RPVUM,Male,0.0,Yes,No,65.86500450749648,No,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),99.4217942245738,3623.95,No
4079-ULGFR,Male,0.0,Yes,Yes,16.528853649933644,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,21.85726993382232,7537.5,Yes
2516-XSJKX,Female,0.0,No,No,42.006668320458864,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),80.05557459026619,765.45,Yes
0057-QBUQH,Male,0.0,No,Yes,42.295984289986215,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),22.969554580772492,892.7,No
9445-SZLCH,Male,0.0,Yes,No,35.468123664077275,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,87.99284468434882,1221.55,No
6599-SFQVE,Male,0.0,Yes,Yes,5.795125072338026,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),49.78068314718987,761.85,No
8331-ZXFOE,Male,0.0,No,Yes,60.07821753120323,No,No,No,Yes,Yes,No internet service,Yes,No,No,One year,No,Mailed check,67.82160945670387,6010.05,Yes
4003-FUSHP,Female,0.0,Yes,No,19.112983626810347,No,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),58.796964856348424,78.45,No
0356-ERHVT,Female,0.0,No,No,10.031861791946472,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),42.51734800736092,4747.2,Yes
7325-ENZFI,Male,0.0,Yes,No,40.79486278557814,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),42.03816731543018,4070.95,No
4884-ZTHVF,Female,1.031095128701973,No,Yes,8.419004148816278,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,85.60109758248943,1905.7,Yes
3920-HIHMQ,Female,0.0,Yes,Yes,25.05465375133924,No,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),50.49130981604141,1261.35,Yes
3055-OYMSE,Female,0.9068020102832358,Yes,Yes,56.798108259055354,No,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,71.4930531115575,5016.25,No
0613-WUXUM,Male,0.0,No,No,75.36315723721138,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),21.002348711030677,5163.3,Yes
7568-PODML,Female,0.0,No,No,0.9894219237138978,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,48.91639522933258,3246.45,No
4458-KVRBJ,Male,0.0,Yes,Yes,56.437165822722314,No,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),24.596308231351642,3545.05,Yes
5349-IECLD,Male,0.0,No,Yes,2.079560004662302,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),100.31773333706717,47.95,No
1397-XKKWR,Female,0.0,No,No,6.722167299709557,No,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),38.123752010379434,1275.6,No
3945-GFWQL,Female,0.0,Yes,No,13.121511206313318,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),40.52016371888678,451.55,Yes
8097-OMULG,Female,0.0,No,No,61.17862179967998,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),83.03250579124555,1669.4,Yes
6013-BHCAW,Male,0.0,No,Yes,64.20584650133239,No,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,87.0630329388927,2542.45,Yes
0401-WDBXM,Male,0.0,Yes,Yes,77.46979112013597,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),106.57792902231391,581.85,Yes
3387-PLKUI,Female,0.0,No,Yes,13.06863447580163,No,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),17.308996464254545,4133.95,No
6096-EGVTU,Female,0.0,No,No,68.35280757656,No,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,22.49985506700513,6503.2,No
3797-VTIDR,Male,0.0,No,No,0.9388276358148948,No,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,22.301600969649343,1261.45,No
5081-NWSUP,Male,0.0,Yes,Yes,9.601340418814315,No,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.698025417114685,19.1,Yes
2580-ATZSQ,Male,0.0,No,Yes,68.72143444906517,No,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),58.12355319454354,3937.45,No
8085-MSNLK,Female,0.0,Yes,Yes,64.45086251259526,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,102.89207838858796,562.7,Yes
9691-HKOVS,Male,0.0,No,Yes,59.94531590235527,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,87.69628594528241,6306.5,No
9881-VCZEP,Male,0.0,No,No,24.110187517248974,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),51.05547933549484,85.55,No
9526-BIHHD,Female,0.0,Yes,Yes,1.0000030117840597,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.131825554379635,2296.25,Yes
8757-TFHHJ,Female,0.0,Yes,Yes,1.064791496532992,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),53.505643029475856,5436.45,Yes
4523-WXCEF,Female,0.0,No,No,61.43643365059958,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,91.7454828101344,1808.7,Yes
1468-DEFNC,Male,0.9112176744784168,Yes,Yes,62.57595368575492,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),24.606811549761773,1225.65,Yes
5119-KEPFY,Female,0.0,Yes,No,39.020419176492965,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),88.57111460697182,659.65,Yes
8364-TRMMK,Female,0.0,Yes,No,3.1877392982848454,No,No phone service,No,No internet service,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.62601660749277,5283.95,No
0916-KNFAJ,Female,0.0,No,No,56.24144407119402,No,Yes,No,No internet service,No,No,Yes,No,No,One year,No,Bank transfer (automatic),75.94045032526425,4747.85,Yes
8319-QBEHW,Male,0.0,Yes,No,26.475653651348882,No,No phone service,No,Yes,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),37.72347193927483,3778.1,Yes
3063-QFSZL,Female,0.0,No,No,1.0926938512729976,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),53.91213319513023,272,Yes
8775-LHDJH,Male,0.9304721405604026,No,Yes,1.0111779434721233,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,87.49035074261432,1147.85,No
9625-QNLUX,Male,0.0,Yes,Yes,72.09654711035125,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.59835883322819,2664.3,No
3097-NQYSN,Male,0.9875005070364156,Yes,Yes,2.0528094595230773,Yes,No phone service,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),90.25682971881155,383.65,Yes
4024-CSNBY,Female,0.0,No,No,79.0716675335779,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,93.1040751749003,7129.45,No
7110-BDTWG,Female,0.0,No,Yes,70.62433832211227,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),49.90126960207145,2847.2,No
7493-GVFIO,Female,0.0,Yes,Yes,61.10398925351123,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),19.4104698456156,1027.25,Yes
0690-SRQID,Male,0.0,No,No,4.017379997862316,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,17.979502872976216,518.3,No
9605-WGJVW,Female,0.9777663946228721,No,Yes,0.972506436945771,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),73.44540777406344,1193.55,No
9114-DPSIA,Male,0.0,No,Yes,68.83728968867251,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),73.5163737485941,44.55,No
4700-UBQMV,Female,0.0,No,Yes,21.748998414675057,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),69.57276131880066,561.15,No
7711-GQBZC,Female,0.0,Yes,Yes,77.98380291036739,No,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,23.559034339531404,610.2,Yes
3565-UNOCC,Male,1.0162676808454516,No,No,29.55060099722391,No,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),108.27537598721797,270.95,No
4627-MIHJH,Female,1.0340353924512626,Yes,No,69.90647972275674,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.14002562564887,1127.2,Yes
9795-NREXC,Male,0.0,Yes,No,64.1490389075642,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.30241113602106,550.6,Yes
8573-CGOCC,Female,0.0,Yes,No,17.524055771370712,No,No,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,18.486074552441668,812.4,No
7356-AYNJP,Male,0.0,Yes,Yes,3.7792392261725687,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),22.110204148499893,1396,No
9249-FXSCK,Male,0.0,Yes,No,52.66288434806844,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),111.6532885483377,85.15,No
5493-SDRDQ,Male,0.0,Yes,Yes,2.1832441535425042,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.611119079240474,399.45,Yes
6286-SUUWT,Female,0.0,No,Yes,1.0799971576812624,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,18.803457150466798,5921.35,Yes
4819-HJPIW,Female,0.0,Yes,Yes,18.635117720788646,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.456825310241005,5348.65,No
8654-DHAOW,Female,0.0,No,Yes,2.062242377189593,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Mailed check,58.577079282708866,4820.55,No
5438-QMDDL,Female,0.0,No,Yes,19.880653225504055,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),61.5390890949805,6572.85,No
9812-GHVRI,Male,0.0,No,Yes,43.9954195418605,Yes,No,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.1011278385413,152.3,Yes
5553-AOINX,Female,0.9601473126366898,Yes,Yes,66.72186285152715,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),111.61444774503305,770.4,No
1228-ZLNBX,Female,0.0,No,No,19.503599611038663,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Two year,No,Mailed check,68.69209884101905,1732.95,Yes
4226-KKDON,Female,0.0,Yes,No,7.658364376719502,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.90258783596623,6441.4,Yes
3831-YCPUO,Male,0.0,No,No,75.38162723807085,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.99687691948296,1307.8,Yes
7445-WMRBW,Female,0.0,No,Yes,49.39121063739776,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.01414715778958,595.5,No
3308-DGHKL,Male,0.0,Yes,No,68.8361260039525,No,Yes,No,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,19.550242021604333,320.45,Yes
9924-JPRMC,Male,0.0,No,Yes,72.07845893634276,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,120.70075352649417,6526.65,No
0080-EMYVY,Male,0.0,No,No,15.107182603990626,No,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,51.52985260875073,5315.1,Yes
6218-KNUBD,Female,0.0,No,Yes,6.188805267282272,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,59.0669928043951,1108,No
7337-CINUD,Male,0.0,No,No,7.906716022326289,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,17.9221670690276,827.7,No
7609-NRNCA,Male,0.0,No,No,15.891398068730151,No,No,DSL,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),20.06609825369484,608.5,No
0623-EJQEG,Female,0.0,No,No,59.493814932837864,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,88.88181465526321,3845.45,Yes
7153-CHRBV,Male,0.0,Yes,Yes,53.5424476832867,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,62.14018268905081,5125.75,No
0871-URUWO,Male,0.0,No,No,13.047959138301763,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,93.29241866925217,3851.45,Yes
9190-MFJLN,Female,1.0179767204441788,No,Yes,17.881894364171718,No,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.02937235560466,5832,No
6198-PNNSZ,Female,0.0,No,No,54.423216127078724,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),103.08976089912099,5029.2,No
3317-VLGQT,Male,0.0,No,Yes,13.512216611164401,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71.4834646520083,1182.55,No
4132-POCZS,Female,0.0,No,No,50.555714110127944,No,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),39.418265090469866,232.5,Yes
5614-DNZCE,Female,0.0,No,Yes,57.7979744176087,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Mailed check,69.59816124772519,2224.5,No
1095-JUDTC,Female,0.9837081365889034,Yes,Yes,44.457441865520536,Yes,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.17277893809934,563.05,No
3896-RCYYE,Male,0.0,Yes,No,71.8321596998519,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,53.87696775049354,279.5,No
9638-JIQYA,Male,0.0,No,Yes,1.8220261247614553,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),25.46368188416173,3260.1,Yes
3258-SANFR,Male,0.9388934013913105,Yes,No,6.206483287929089,Yes,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),44.22569070284044,4600.95,Yes
3726-TBHQT,Female,0.0,Yes,No,67.26512196972038,Yes,No,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,110.31054314902502,1911.5,Yes
3190-ITQXP,Male,0.0,Yes,No,41.7992941225738,No,No phone service,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,19.10661333376789,3765.05,No
0870-VEMYL,Male,0.0,No,No,5.340837455071564,No,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),50.607380136204526,413.25,Yes
4833-QTJNO,Male,0.9877692885098378,Yes,No,68.63344973543403,No,No,No,No,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,88.71031457192292,74.35,Yes
3039-MJSLN,Female,0.0,No,No,3.215075184854364,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,21.3701343157527,135.75,Yes
0178-CIIKR,Female,0.0,Yes,No,2.921988337555583,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,21.55265894170615,4869.35,Yes
5385-SUIRI,Male,1.0307436532800698,No,Yes,48.049085760213806,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,110.16469811782986,3870.3,Yes
3982-XWFZQ,Male,0.0,No,No,40.70187005772226,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),46.1728825292001,1411.65,Yes
